PID,COMMAND,%CPU,TIME,#TH,#WQ,#PORTS,MEM,PURG,CMPRS,PGRP,PPID,STATE,BOOSTS,%CPU_ME,%CPU_OTHRS,UID,FAULTS,COW,MSGSENT,MSGRECV,SYSBSD,SYSMACH,CSW,PAGEINS,IDLEW,POWER,INSTRS,CYCLES,USER,#MREGS,RPRVT,VPRVT,VSIZE,KPRVT,KSHRD
362,coreauthd,0.0,00:00.28,2,1,68,3857K,0B,944K,362,1,sleeping,0[196],0.00000,0.00000,502,1551,101,6042,2742,5545,7393,4269,17,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
361,distnoted,0.0,00:08.34,2,1,396,3921K,0B,1248K,361,1,sleeping,*0[1],0.00000,0.00000,502,778,39,76164,27370,147000,78162,37623,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
358,GSSCred,0.0,00:00.05,3,2,32,2465K,0B,1568K,358,1,sleeping,*0[1],0.00000,0.00000,0,792,74,88,37,1161,252,308,10,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
353,distnoted,0.0,00:00.06,2,1,28,1553K,0B,976K,353,1,sleeping,*0[1],0.00000,0.00000,55,356,39,976,706,3049,1961,871,0,0,0.0,0,0,_appleevents,N/A,N/A,N/A,N/A,N/A,N/A
351,smd,0.0,00:00.00,2,1,12,1233K,0B,1040K,351,1,sleeping,0[0],0.00000,0.00000,0,249,46,71,34,366,146,44,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
350,captiveagent,0.0,00:00.05,4,1,54,2513K,0B,2224K,350,1,sleeping,0[2],0.00000,0.00000,258,664,59,200,93,956,574,272,67,0,0.0,0,0,_captiveagent,N/A,N/A,N/A,N/A,N/A,N/A
344,com.apple.AppleU,0.0,00:00.01,2,1,75,2337K,0B,1120K,344,1,sleeping,0[1],0.00000,0.00000,270,585,58,256,132,704,268,60,9,0,0.0,0,0,_driverkit,N/A,N/A,N/A,N/A,N/A,N/A
338,xpcroleaccountd,0.0,00:00.16,2,1,26,2113K,0B,1808K,338,1,sleeping,0[0],0.00000,0.00000,0,663,55,117,43,7727,273,806,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
337,com.apple.Mobile,0.0,00:00.10,2,1,56,3025K,0B,2720K,337,1,sleeping,0[0],0.00000,0.00000,0,848,93,2432,1122,1344,2104,279,100,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
336,com.apple.cmio.r,0.0,00:00.01,2,1,23,1617K,0B,752K,336,1,sleeping,0[1],0.00000,0.00000,0,438,38,93,41,515,202,107,2,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
335,distnoted,0.0,00:00.06,2,1,28,1345K,0B,736K,335,1,sleeping,*0[1],0.00000,0.00000,269,353,39,969,709,3063,1964,910,0,0,0.0,0,0,_reportmemoryexception,N/A,N/A,N/A,N/A,N/A,N/A
334,systemstats,0.0,00:00.19,3,1,75,2337K,0B,976K,79,79,sleeping,0[0],0.00000,0.00000,0,3647,60,3383,1360,7410,8356,7878,38,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
333,suhelperd,0.0,00:00.02,2,1,37,3185K,0B,2928K,333,1,sleeping,0[38],0.00000,0.00000,0,928,66,499,111,1456,775,281,6,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
331,wifianalyticsd,0.0,00:00.09,2,1,42,3346K,0B,2944K,331,1,sleeping,0[160],0.00000,0.00000,0,1044,67,908,256,3190,1007,1119,50,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
330,adid,0.0,00:00.81,2,1,31,3826K,0B,2336K,330,1,sleeping,0[372],0.00000,0.00000,265,6379,53,5816,941,27491,10133,3559,219,0,0.0,0,0,_fpsd,N/A,N/A,N/A,N/A,N/A,N/A
327,systemsoundserve,0.0,00:00.21,3,1,74,3682K,0B,1632K,327,1,sleeping,*0[1],0.00000,0.00000,0,2903,70,3601,1303,7373,9224,5658,17,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
323,akd,0.0,00:00.20,2,1,52,3697K,0B,1712K,323,1,sleeping,0[7],0.00000,0.00000,0,2371,90,441,132,9866,916,4869,79,2,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
321,ctkd,0.0,00:00.02,2,1,20,2209K,0B,1920K,321,1,sleeping,0[2],0.00000,0.00000,259,460,55,82,33,537,173,85,0,0,0.0,0,0,_ctkd,N/A,N/A,N/A,N/A,N/A,N/A
313,ctkahp,0.0,00:00.03,2,1,32,2817K,0B,1408K,313,1,sleeping,0[11],0.00000,0.00000,0,653,53,158,64,663,305,233,6,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
312,ReportCrash,0.0,00:00.01,3,1,30,1633K,0B,1408K,312,1,sleeping,0[0],0.00000,0.00000,0,441,61,73,32,490,198,111,17,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
311,coreauthd,0.0,00:00.13,2,1,63,3986K,0B,720K,311,1,sleeping,0[102],0.00000,0.00000,0,4134,98,1682,706,3885,2473,1484,61,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
310,distnoted,0.0,00:00.07,2,1,35,1393K,0B,704K,310,1,sleeping,*0[1],0.00000,0.00000,89,373,39,999,719,3705,1998,1000,0,0,0.0,0,0,_spotlight,N/A,N/A,N/A,N/A,N/A,N/A
309,distnoted,0.0,00:00.06,2,1,28,1313K,0B,752K,309,1,sleeping,*0[1],0.00000,0.00000,200,357,39,972,712,3072,1969,958,0,0,0.0,0,0,_softwareupdate,N/A,N/A,N/A,N/A,N/A,N/A
308,com.apple.Mobile,0.0,00:00.11,2,1,35,2145K,0B,1856K,308,1,sleeping,0[1],0.00000,0.00000,0,637,69,6471,3078,1418,5175,621,29,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
305,com.apple.AppleU,0.0,00:00.03,2,1,75,1617K,0B,1440K,305,1,sleeping,0[1],0.00000,0.00000,270,447,58,707,427,850,559,415,138,0,0.0,0,0,_driverkit,N/A,N/A,N/A,N/A,N/A,N/A
302,com.apple.Accoun,0.0,00:00.02,2,1,19,2161K,0B,864K,302,1,sleeping,0[52],0.00000,0.00000,0,556,48,484,184,1266,778,386,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
298,distnoted,0.0,00:00.06,2,1,28,1585K,0B,992K,298,1,sleeping,*0[1],0.00000,0.00000,242,359,39,976,714,3081,1975,971,0,0,0.0,0,0,_nsurlsessiond,N/A,N/A,N/A,N/A,N/A,N/A
297,softwareupdated,0.0,00:01.32,4,1,136,13M,0B,11M,297,1,sleeping,0[69],0.00000,0.00000,200,6826,145,3078,912,25866,4968,10477,386,0,0.0,0,0,_softwareupdate,N/A,N/A,N/A,N/A,N/A,N/A
296,backupd,0.0,00:00.34,2,1,46,2545K,0B,912K,296,1,sleeping,*0[1],0.00000,0.00000,0,2362,83,1769,1003,19149,2846,4304,167,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
295,iconservicesagen,0.0,00:00.18,2,1,50,5442K,0B,4864K,295,1,sleeping,0[45],0.00000,0.00000,0,1876,102,978,585,11038,1967,1626,247,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
292,distnoted,0.0,00:00.06,2,1,28,1633K,0B,1040K,292,1,sleeping,*0[1],0.00000,0.00000,92,364,39,977,719,3097,1986,1148,0,0,0.0,0,0,_securityagent,N/A,N/A,N/A,N/A,N/A,N/A
290,nfcd,0.0,00:00.50,2,1,61,3442K,0B,3072K,290,1,sleeping,*0[1],0.00000,0.00000,260,1132,90,6562,3106,13331,22600,14031,216,0,0.0,0,0,_applepay,N/A,N/A,N/A,N/A,N/A,N/A
281,com.apple.hiserv,0.0,00:00.41,2,1,33,1825K,0B,864K,281,1,sleeping,0[2],0.00000,0.00000,0,550,55,257,10670,11273,673,18463,6,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
263,logd_helper,0.0,00:00.15,2,1,15,2449K,0B,1712K,263,1,sleeping,*0[1],0.00000,0.00000,0,1738,47,722,192,4135,631,1071,80,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
262,fontworker,0.0,00:00.41,2,1,32,3122K,0B,2720K,262,1,sleeping,*0[1],0.00000,0.00000,0,1219,62,137,61,75520,327,957,285,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
259,fontd,0.0,00:00.15,2,1,38,5521K,0B,5184K,259,1,sleeping,0[18],0.00000,0.00000,97,951,53,262,88,3320,1944,1007,17,0,0.0,0,0,_atsserver,N/A,N/A,N/A,N/A,N/A,N/A
255,bootinstalld,0.0,00:00.03,2,1,31,2545K,0B,2256K,255,1,sleeping,0[1],0.00000,0.00000,0,632,68,79,28,682,180,29,9,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
254,ViewBridgeAuxili,0.0,00:01.02,2,1,67,3409K,0B,1872K,254,1,sleeping,0[11380],0.00000,0.00000,0,1836,82,47739,11712,24086,103431,31867,23,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
253,searchpartyd,0.0,00:00.13,2,1,58,3809K,0B,1920K,253,1,sleeping,0[23],0.00000,0.00000,0,1609,115,502,144,1961,870,885,381,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
252,appleeventsd,0.0,00:00.35,2,1,209,3970K,0B,1552K,252,1,sleeping,*2[5],0.00000,0.00000,55,1601,61,13287,5678,9897,13730,5438,10,0,0.0,0,0,_appleevents,N/A,N/A,N/A,N/A,N/A,N/A
250,containermanager,0.0,00:00.04,2,1,38,3153K,0B,2256K,250,1,sleeping,0[4],0.00000,0.00000,205,674,59,210,90,938,511,288,0,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
249,colorsyncd,0.0,00:00.03,2,1,26,2225K,0B,1360K,249,1,sleeping,0[36],0.00000,0.00000,0,487,48,203,63,771,246,228,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
248,biokitaggdd,0.0,00:00.05,2,1,36,1841K,0B,512K,248,1,sleeping,0[0],0.00000,0.00000,0,1374,49,416,288,1391,566,818,14,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
247,colorsync.displa,0.0,00:00.01,2,1,40,2385K,0B,1968K,247,1,sleeping,0[5],0.00000,0.00000,0,436,53,218,71,911,497,190,1,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
245,biometrickitd,0.0,00:00.26,2,1,80,4034K,0B,976K,245,1,sleeping,*0[1],0.00000,0.00000,0,1573,83,4670,2052,6153,7147,3667,79,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
244,trustd,0.0,00:00.15,2,1,48,4609K,0B,3984K,244,1,sleeping,0[2],0.00000,0.00000,205,1288,69,411,130,4396,953,1304,6,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
243,cfprefsd,0.0,00:00.00,2,1,34,1361K,0B,1168K,243,1,sleeping,0[22],0.00000,0.00000,205,272,40,234,60,601,367,120,0,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
241,com.apple.audio.,0.0,00:00.00,2,1,12,1697K,0B,1472K,241,1,sleeping,0[2],0.00000,0.00000,202,402,60,90,34,551,183,46,4,0,0.0,0,0,_coreaudiod,N/A,N/A,N/A,N/A,N/A,N/A
240,secinitd,0.0,00:00.03,2,1,39,2513K,0B,2176K,240,1,sleeping,0[2],0.00000,0.00000,205,591,60,212,74,928,425,237,0,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
239,com.apple.geod,0.0,00:00.32,2,1,52,6498K,0B,5488K,239,1,sleeping,0[19],0.00000,0.00000,205,2369,86,759,267,15423,1900,6552,420,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
238,distnoted,0.0,00:00.06,2,1,28,1633K,0B,1040K,238,1,sleeping,*0[1],0.00000,0.00000,205,390,39,1005,727,3132,2001,1057,0,0,0.0,0,0,_locationd,N/A,N/A,N/A,N/A,N/A,N/A
237,AudioComponentRe,0.0,00:00.04,2,1,35,2705K,0B,2336K,237,1,sleeping,0[35],0.00000,0.00000,0,619,57,280,99,1028,397,143,22,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
236,com.apple.audio.,0.0,00:00.00,2,1,19,1505K,0B,1280K,236,1,sleeping,0[7],0.00000,0.00000,202,313,46,135,54,646,255,63,1,0,0.0,0,0,_coreaudiod,N/A,N/A,N/A,N/A,N/A,N/A
233,distnoted,0.0,00:00.06,2,1,28,1569K,0B,976K,233,1,sleeping,*0[1],0.00000,0.00000,202,388,39,998,727,3132,2003,1008,0,0,0.0,0,0,_coreaudiod,N/A,N/A,N/A,N/A,N/A,N/A
229,mobileactivation,0.0,00:00.20,3,1,65,4129K,0B,2864K,229,1,sleeping,0[6],0.00000,0.00000,0,1748,80,471,179,6345,1041,3479,27,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
228,findmydeviced,0.0,00:00.36,3,1,101,7218K,0B,2352K,228,1,sleeping,0[23],0.00000,0.00000,0,2812,134,2081,689,12586,3556,6843,292,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
226,awdd,0.0,00:00.07,2,1,105,2561K,0B,1152K,226,1,sleeping,0[30],0.00000,0.00000,0,947,66,570,201,4329,1154,1032,67,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
223,mobileassetd,0.0,00:16.00,3,1,129,9778K,0B,5792K,223,1,sleeping,0[215],0.00000,0.00000,0,10402,110,7026,1736,63076,8576,43232,104,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
219,containermanager,0.0,00:01.09,2,1,34,3634K,64K,1568K,219,1,sleeping,0[2397],0.00000,0.00000,0,1374,58,13178,3193,25727,26635,4634,66,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
214,diskmanagementd,0.0,00:00.13,5,1,65,3041K,0B,1648K,214,1,sleeping,*0[1],0.00000,0.00000,0,982,80,3572,935,3578,7592,1865,89,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
213,com.apple.CodeSi,0.0,00:00.36,2,1,19,3042K,0B,1472K,213,1,sleeping,0[294],0.00000,0.00000,0,1098,49,2045,927,30780,2911,2667,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
210,usbd,0.0,00:00.03,2,1,38,2753K,0B,2432K,210,1,sleeping,0[0],0.00000,0.00000,0,626,62,136,63,612,279,224,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
209,nsurlsessiond,0.0,00:02.31,2,1,77,5074K,0B,2800K,209,1,sleeping,0[283],0.00000,0.00000,242,12711,104,3467,1481,77812,8441,33609,104,1,0.0,0,0,_nsurlsessiond,N/A,N/A,N/A,N/A,N/A,N/A
207,apfsd,0.0,00:00.08,2,1,47,1585K,0B,1360K,207,1,sleeping,*0[1],0.00000,0.00000,0,644,53,3915,748,525,4931,2825,10,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
206,PlugInLibrarySer,0.0,00:00.00,2,1,20,1361K,0B,1152K,206,1,sleeping,0[2],0.00000,0.00000,0,274,45,82,31,393,159,41,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
203,nehelper,0.0,00:00.29,2,1,47,3346K,0B,1280K,203,1,sleeping,0[97],0.00000,0.00000,0,1006,66,1403,416,7797,2220,1974,49,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
199,secinitd,0.0,00:00.05,2,1,41,2465K,0B,1536K,199,1,sleeping,0[3],0.00000,0.00000,0,705,59,271,97,1641,464,216,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
195,distnoted,0.0,00:00.06,2,1,28,1345K,0B,752K,195,1,sleeping,*0[1],0.00000,0.00000,88,391,39,1008,727,3132,2000,1014,0,0,0.0,0,0,_windowserver,N/A,N/A,N/A,N/A,N/A,N/A
193,hidd,0.0,00:00.99,2,1,30,2001K,0B,1696K,193,1,sleeping,*0[1],0.00000,0.00000,261,509,48,55631,23133,104122,131250,38932,1,1,0.0,0,0,_hidd,N/A,N/A,N/A,N/A,N/A,N/A
163,lsd,0.0,00:02.46,2,1,131,4578K,0B,2064K,163,1,sleeping,0[154],0.00000,0.00000,0,5317,201,3850,1061,17265,3913,17324,855,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
155,analyticsd,0.0,00:02.90,2,1,568,6354K,0B,2000K,155,1,sleeping,*200[4],0.00000,0.00000,263,5789,90,14242,6281,80907,96521,20534,469,0,0.0,0,0,_analyticsd,N/A,N/A,N/A,N/A,N/A,N/A
151,distnoted,0.0,00:00.08,2,1,35,1633K,0B,960K,151,1,sleeping,*0[1],0.00000,0.00000,0,414,39,1061,733,3868,2011,1166,6,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
150,trustd,0.0,00:14.14,2,1,105,7234K,128K,8512K,150,1,sleeping,0[4568],0.00000,0.00000,0,5067,83,30778,6919,284299,80700,44700,146,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
149,authd,0.0,00:00.40,3,2,72,3777K,0B,1856K,149,1,sleeping,0[187],0.00000,0.00000,0,1255,66,2347,552,15933,4330,2838,70,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
148,backupd-helper,0.0,00:00.17,2,1,61,2177K,0B,912K,148,1,sleeping,0[0],0.00000,0.00000,0,2590,63,1998,648,3129,3448,2370,173,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
146,runningboardd,0.0,00:19.86,2,1,315,6242K,0B,1136K,146,1,sleeping,*16[1],0.00000,0.00000,0,9707,68,107376,41752,832148,145009,263079,100,4,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
142,PowerUIAgent,0.0,00:00.29,2,1,85,6097K,0B,3456K,142,1,sleeping,*0[1],0.00000,0.00000,0,2133,121,1304,478,3649,2353,2732,882,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
141,aslmanager,0.0,00:00.04,2,1,15,1473K,0B,1200K,141,1,sleeping,*0[1],0.00000,0.00000,0,283,34,74,37,1622,162,291,5,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
140,loginwindow,0.0,00:05.15,3,1,437,35M,0B,12M,140,1,sleeping,*0[335],0.00000,0.00000,502,30909,319,36019,12820,57928,68620,39135,1255,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
139,tccd,0.0,00:04.42,2,1,51,5602K,0B,1168K,139,1,sleeping,0[650],0.00000,0.00000,0,3739,74,13126,4376,230727,26662,24501,138,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
137,syspolicyd,0.0,00:19.43,3,1,155,40M,0B,38M,137,1,sleeping,*0[1],0.00000,0.00000,0,49143,130,15596,4767,959458,39875,98717,40795,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
136,coreservicesd,0.0,00:00.44,4,1,305,10M,0B,7312K,136,1,sleeping,*0[1],0.00000,0.00000,0,1577,51,41220,10706,17754,53252,7264,22,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
135,cfprefsd,0.0,00:05.61,3,2,711,2817K,48K,464K,135,1,sleeping,0[4117],0.00000,0.00000,0,9008,40,38167,12759,195099,45898,46318,10,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
132,sandboxd,0.0,00:08.10,4,3,43,3858K,0B,3296K,132,1,sleeping,*0[1],0.00000,0.00000,0,984552,64,356966,177931,148631,360396,47132,480,3,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
128,KernelEventAgent,0.0,00:00.00,3,1,24,1233K,0B,1056K,128,1,sleeping,*0[1],0.00000,0.00000,0,260,45,63,20,601,186,66,5,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
127,revisiond,0.0,00:01.02,3,1,58,3554K,0B,2256K,127,1,sleeping,0[7],0.00000,0.00000,0,9682,68,6553,1730,28983,21520,13970,561,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
126,logind,0.0,00:00.05,2,1,91,2065K,0B,992K,126,1,sleeping,*0[1],0.00000,0.00000,0,923,101,403,129,867,542,487,281,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
123,AppleCredentialM,0.0,00:00.03,2,1,33,1665K,0B,688K,123,1,sleeping,*0[1],0.00000,0.00000,0,581,55,463,206,636,570,227,79,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
122,distnoted,0.0,00:00.58,2,1,181,2273K,0B,1296K,122,1,sleeping,*0[1],0.00000,0.00000,241,439,39,16858,3210,17799,18115,4081,0,0,0.0,0,0,_distnote,N/A,N/A,N/A,N/A,N/A,N/A
120,dasd,0.0,00:09.34,3,2,91,5665K,0B,1552K,120,1,sleeping,0[1181],0.00000,0.00000,0,5538,91,41489,7804,179656,58593,87353,119,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
119,autofsd,0.0,00:00.00,2,1,22,1425K,0B,1200K,119,1,sleeping,*0[1],0.00000,0.00000,0,338,50,66,27,367,149,68,2,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
115,auditd,0.0,00:00.00,2,1,31,1329K,0B,1120K,115,1,sleeping,*0[1],0.00000,0.00000,0,258,46,99,46,348,201,56,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
114,securityd,0.0,00:01.05,4,1,133,4785K,0B,1440K,114,1,sleeping,*0[1],0.00000,0.00000,0,7056,58,17966,125,32654,34165,12788,134,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
113,usbmuxd,0.0,00:00.11,3,1,40,3106K,0B,2192K,113,1,sleeping,*0[1],0.00000,0.00000,213,736,79,431,57,4173,2986,1847,128,0,0.0,0,0,_usbmuxd,N/A,N/A,N/A,N/A,N/A,N/A
112,timed,0.0,00:00.67,2,1,47,2049K,0B,464K,112,1,sleeping,*0[1],0.00000,0.00000,266,905,57,3169,1280,39164,10110,10410,19,0,0.0,0,0,_timed,N/A,N/A,N/A,N/A,N/A,N/A
110,apsd,0.0,00:02.59,3,1,227,5586K,16K,1152K,110,1,sleeping,*0[1],0.00000,0.00000,0,5798,108,19730,6303,68282,47911,29602,208,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
109,opendirectoryd,0.0,00:14.81,7,6,1197,10M,64K,2384K,109,1,sleeping,*0[1],0.00000,0.00000,0,96946,71,83965,32896,834063,118078,193057,5973,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
108,contextstored,0.0,00:07.69,2,1,118,6305K,768K,1856K,108,1,sleeping,0[4090],0.00000,0.00000,0,10386,97,86287,20849,190010,117007,132628,516,2,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
104,coreduetd,0.0,00:02.37,2,1,79,7890K,256K,2160K,104,1,sleeping,0[346],0.00000,0.00000,0,5953,102,4258,883,46912,16788,16487,234,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
101,diskarbitrationd,0.0,00:03.34,2,1,252,3378K,0B,1824K,101,1,sleeping,*0[1],0.00000,0.00000,0,21904,1567,153975,9090,75831,497358,55220,25,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
100,kernelmanagerd,0.0,00:00.89,2,1,69,20M,0B,19M,100,1,sleeping,*0[1],0.00000,0.00000,0,7742,778,4360,1784,22334,5063,1774,493,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
99,iconservicesd,0.0,00:00.05,2,1,61,3089K,0B,1792K,99,1,sleeping,0[44],0.00000,0.00000,240,819,56,356,123,1273,496,544,2,0,0.0,0,0,_iconservices,N/A,N/A,N/A,N/A,N/A,N/A
94,watchdogd,0.0,00:00.59,3,1,46,1569K,0B,672K,94,1,sleeping,*0[1],0.00000,0.00000,0,401,50,20434,8892,6460,46393,14725,22,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
92,softwareupdated,0.0,00:00.24,2,1,64,3377K,0B,3072K,92,1,sleeping,0[1],0.00000,0.00000,200,1192,71,5563,2603,3679,4674,1088,91,0,0.0,0,0,_softwareupdate,N/A,N/A,N/A,N/A,N/A,N/A
89,keybagd,0.0,00:00.21,2,1,56,1985K,0B,1712K,89,1,sleeping,*0[1],0.00000,0.00000,0,560,52,2264,604,5966,2067,2619,60,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
86,remoted,0.0,00:00.02,2,1,52,1761K,0B,1472K,86,1,sleeping,*0[1],0.00000,0.00000,0,495,53,501,219,681,650,262,62,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
82,endpointsecurity,0.0,00:00.02,1,0,31,2529K,0B,2224K,82,1,sleeping,0[0],0.00000,0.00000,0,411,47,71,29,355,204,185,7,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
76,mediaremoted,0.0,00:00.43,3,1,117,4226K,0B,1408K,76,1,sleeping,0[266],0.00000,0.00000,0,4258,111,6867,2362,14765,16196,9847,317,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
74,uninstalld,0.0,00:00.56,3,2,20,1537K,0B,688K,74,1,sleeping,*0[1],0.00000,0.00000,0,5204,58,2468,22,26084,9804,17544,10,2,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
72,UserEventAgent,0.0,00:03.89,4,1,720,5697K,0B,2000K,72,1,sleeping,*0[1],0.00000,0.00000,0,12042,118,31324,20113,108019,62891,42975,341,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
71,syslogd,0.0,00:02.77,4,3,90,1841K,0B,496K,71,1,sleeping,0[1972],0.00000,0.00000,0,7161,34,11514,1153,231230,27015,39937,11,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
1,launchd,0.0,01:38.19,3,2,4923,32M,0B,12M,1,0,sleeping,0[0],0.00000,0.00000,0,22698,1782,1109663,288450,1142235,1366056,384886,929,2,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
PID,COMMAND,%CPU,TIME,#TH,#WQ,#PORTS,MEM,PURG,CMPRS,PGRP,PPID,STATE,BOOSTS,%CPU_ME,%CPU_OTHRS,UID,FAULTS,COW,MSGSENT,MSGRECV,SYSBSD,SYSMACH,CSW,PAGEINS,IDLEW,POWER,INSTRS,CYCLES,USER,#MREGS,RPRVT,VPRVT,VSIZE,KPRVT,KSHRD
387,bird,74.7,05:12:50,7/1,6,181,37M+,0B,10M,387,1,running,*82[16853],28.06918,0.00000,502,22266973+,125,75774631+,18926744+,776576209+,152737914+,118514138+,278,23,74.7,1739876779,1616106010,dakota,N/A,N/A,N/A,N/A,N/A,N/A
1190,zoom.us,45.1,02:42:03,91,4,3839,388M,2736K-,85M,1190,1,sleeping,*0[370583+],1.05182,1.34064,502,39168738+,1203,34364399+,13833954+,93460675+,47212384+,79246828+,462,8978,45.1,1137686870,974938973,dakota,N/A,N/A,N/A,N/A,N/A,N/A
415,cloudd,17.2,54:52.13,37,34,355+,34M+,256K,4096K,415,1,sleeping,*32032+[2],0.00000,15.79742,502,393657+,146,9370531+,3645017+,124448719+,33607028+,32244201+,318,3,17.2,680130247,372540206,dakota,N/A,N/A,N/A,N/A,N/A,N/A
